timestamp,product_id,type,old_sku,new_sku
2026-07-15T13:00:14+00:00,6598,variation,DJ100R-sz02,DJ100R1600
2026-07-15T13:00:14+00:00,6607,variation,L171-sz01,L1711220
2026-07-15T13:00:14+00:00,6612,variation,L181-sz01,L1811220
2026-07-15T13:00:14+00:00,6638,variation,PP1200-sz01,PP1200500
2026-07-15T13:00:14+00:00,6639,variation,PP1200-sz02,PP1200760
2026-07-15T13:00:14+00:00,6640,variation,PP1200-sz03,PP12001370
2026-07-15T13:00:15+00:00,6641,variation,PP1200-sz04,PP12001600
2026-07-15T13:00:15+00:00,6643,variation,PP1230-sz01,PP1230500
2026-07-15T13:00:15+00:00,6644,variation,PP1230-sz02,PP1230760
2026-07-15T13:00:15+00:00,6645,variation,PP1230-sz03,PP12301370
2026-07-15T13:00:15+00:00,6646,variation,PP1230-sz04,PP12301524
2026-07-15T13:00:15+00:00,6648,variation,PP800-sz01,PP800500
2026-07-15T13:00:15+00:00,6649,variation,PP800-sz02,PP800760
2026-07-15T13:00:15+00:00,6650,variation,PP800-sz03,PP8001372
2026-07-15T13:00:15+00:00,6651,variation,PP800-sz04,PP8001600
2026-07-15T13:00:15+00:00,6653,variation,PP805-sz01,PP805500
2026-07-15T13:00:15+00:00,6654,variation,PP805-sz02,PP805760
2026-07-15T13:00:15+00:00,6655,variation,PP805-sz03,PP8051370
2026-07-15T13:00:15+00:00,6656,variation,PP805-sz04,PP8051600
2026-07-15T13:00:15+00:00,6658,variation,PP810-sz01,PP810500
2026-07-15T13:00:15+00:00,6659,variation,PP810-sz02,PP810760
2026-07-15T13:00:15+00:00,6661,variation,PP810-sz04,PP8101600
2026-07-15T13:00:15+00:00,2017,product_variation,"Cover Styl' AA14-sz01",AA14
2026-07-15T13:00:15+00:00,2021,product_variation,"Cover Styl' AB05-sz01",AB05
2026-07-15T13:00:15+00:00,2025,product_variation,"Cover Styl' AF08-sz01",AF08
2026-07-15T13:00:15+00:00,2027,product_variation,"Cover Styl' AF10-sz01",AF10
2026-07-15T13:00:15+00:00,2029,product_variation,"Cover Styl' AG14-sz01",AG14
2026-07-15T13:00:15+00:00,2033,product_variation,"Cover Styl' AL09-sz01",AL09
2026-07-15T13:00:15+00:00,2043,product_variation,"Cover Styl' AL29-sz01",AL29
2026-07-15T13:00:15+00:00,2097,product_variation,"Cover Styl' AT04-sz01",AT04
2026-07-15T13:00:15+00:00,2099,product_variation,"Cover Styl' AZ07-sz01",AZ07
2026-07-15T13:00:15+00:00,2101,product_variation,"Cover Styl' B1-sz01",B1H
2026-07-15T13:00:15+00:00,2105,product_variation,"Cover Styl' B4-sz01",B4
2026-07-15T13:00:15+00:00,2109,product_variation,"Cover Styl' B5-sz01",B5
2026-07-15T13:00:15+00:00,2113,product_variation,"Cover Styl' B8-sz01",B8
2026-07-15T13:00:15+00:00,3508,product_variation,"Cover Styl' CT58-sz01",CT58
2026-07-15T13:00:15+00:00,3510,product_variation,"Cover Styl' CT82-sz01",CT82
2026-07-15T13:00:15+00:00,3514,product_variation,"Cover Styl' D4-sz01",D4
2026-07-15T13:00:15+00:00,3570,product_variation,"Cover Styl' E50-sz01",E50
2026-07-15T13:00:15+00:00,3637,product_variation,"Cover Styl' J3-sz01",J3
2026-07-15T13:00:15+00:00,3639,product_variation,"Cover Styl' J4-sz01",J4
2026-07-15T13:00:15+00:00,3641,product_variation,"Cover Styl' J5-sz01",J5
2026-07-15T13:00:15+00:00,3643,product_variation,"Cover Styl' K1-sz01",K1
2026-07-15T13:00:15+00:00,3645,product_variation,"Cover Styl' K4-sz01",K4
2026-07-15T13:00:15+00:00,3647,product_variation,"Cover Styl' K5-sz01",K5
2026-07-15T13:00:15+00:00,3651,product_variation,"Cover Styl' K7-sz01",K7
2026-07-15T13:00:15+00:00,3654,product_variation,"Cover Styl' L2-sz01",L2
2026-07-15T13:00:15+00:00,3656,product_variation,"Cover Styl' M10-sz01",M10
2026-07-15T13:00:15+00:00,3662,product_variation,"Cover Styl' M4-sz01",M4
2026-07-15T13:00:15+00:00,3666,product_variation,"Cover Styl' M7-sz01",M7
2026-07-15T13:00:15+00:00,3668,product_variation,"Cover Styl' M9-sz01",M9
2026-07-15T13:00:15+00:00,3686,product_variation,"Cover Styl' MK13-sz01",MK13
2026-07-15T13:00:15+00:00,3688,product_variation,"Cover Styl' MK14-sz01",MK14
2026-07-15T13:00:15+00:00,3690,product_variation,"Cover Styl' MK15-sz01",MK15
2026-07-15T13:00:15+00:00,3696,product_variation,"Cover Styl' NE24-sz01",NE24
2026-07-15T13:00:15+00:00,3698,product_variation,"Cover Styl' NE26-sz01",NE26
2026-07-15T13:00:15+00:00,3700,product_variation,"Cover Styl' NE29-sz01",NE29
2026-07-15T13:00:15+00:00,3702,product_variation,"Cover Styl' NE31-sz01",NE31
2026-07-15T13:00:15+00:00,3704,product_variation,"Cover Styl' NE40-sz01",NE40
2026-07-15T13:00:15+00:00,3706,product_variation,"Cover Styl' NE41-sz01",NE41
2026-07-15T13:00:15+00:00,3708,product_variation,"Cover Styl' NE42-sz01",NE42
2026-07-15T13:00:15+00:00,3710,product_variation,"Cover Styl' NE47-sz01",NE47
2026-07-15T13:00:15+00:00,3712,product_variation,"Cover Styl' NE49-sz01",NE49
2026-07-15T13:00:15+00:00,3716,product_variation,"Cover Styl' NE54-sz01",NE54
2026-07-15T13:00:15+00:00,3718,product_variation,"Cover Styl' NE70-sz01",NE70
2026-07-15T13:00:15+00:00,3727,product_variation,"Cover Styl' NF99-sz01",NF99
2026-07-15T13:00:15+00:00,3729,product_variation,"Cover Styl' NG01-sz01",NG01
2026-07-15T13:00:15+00:00,3731,product_variation,"Cover Styl' NG02-sz01",NG02
2026-07-15T13:00:15+00:00,3733,product_variation,"Cover Styl' NG04-sz01",NG04
2026-07-15T13:00:15+00:00,3735,product_variation,"Cover Styl' NG31-sz01",NG31
2026-07-15T13:00:15+00:00,3737,product_variation,"Cover Styl' NH10-sz01",NH10
2026-07-15T13:00:15+00:00,3739,product_variation,"Cover Styl' NH33-sz01",NH33
2026-07-15T13:00:15+00:00,3743,product_variation,"Cover Styl' NH37-sz01",NH37
2026-07-15T13:00:15+00:00,3745,product_variation,"Cover Styl' NH40-sz01",NH40
2026-07-15T13:00:15+00:00,4145,product_variation,"Cover Styl' Q3-sz01",Q3
2026-07-15T13:00:15+00:00,4147,product_variation,"Cover Styl' Q50-sz01",Q50
2026-07-15T13:00:15+00:00,4170,product_variation,"Cover Styl' RM06-sz01",RM06
2026-07-15T13:00:15+00:00,4172,product_variation,"Cover Styl' RM13-sz01",RM13
2026-07-15T13:00:15+00:00,4492,product_variation,"Cover Styl' U10-sz01",U10
2026-07-15T13:00:15+00:00,4494,product_variation,"Cover Styl' U19-sz01",U19
2026-07-15T13:00:15+00:00,4498,product_variation,"Cover Styl' U21-sz01",U21
2026-07-15T13:00:15+00:00,4500,product_variation,"Cover Styl' U50-sz01",U50
2026-07-15T13:00:15+00:00,4512,product_variation,"Cover Styl' W6-sz01",W6
2026-07-15T13:00:15+00:00,6566,product_variation,"Cover Styl' CT69-sz01",CT69
2026-07-15T13:00:15+00:00,505,product,13140S,13140S1370
2026-07-15T13:00:15+00:00,506,product,13141S,13141S1370
2026-07-15T13:00:15+00:00,511,product,13150S,13150S1010
2026-07-15T13:00:15+00:00,512,product,13152S,13152S1010
2026-07-15T13:00:15+00:00,513,product,13155S,13155S1370
2026-07-15T13:00:15+00:00,514,product,13156S,13156S1370
2026-07-15T13:00:15+00:00,532,product,4000RLA,4000RLA1220
2026-07-15T13:00:15+00:00,533,product,4050RLA,4050RLA1520
2026-07-15T13:00:15+00:00,534,product,4075RLA,4075RLA1220
2026-07-15T13:00:15+00:00,566,product,4760RLA,4760RLA1370
2026-07-15T13:00:15+00:00,567,product,4761RLA,4761RLA1370
2026-07-15T13:00:15+00:00,568,product,4781,4781500
2026-07-15T13:00:15+00:00,569,product,4783,4783500
2026-07-15T13:00:15+00:00,570,product,4785,4785500
2026-07-15T13:00:15+00:00,668,product,9056,90561270
2026-07-15T13:00:15+00:00,726,product,COLSELMEMOBOARD,COLSELMEMOBOARDA4
2026-07-15T13:00:15+00:00,735,product,COLSELSPARKLE,COLSELSPARKLEA4
2026-07-15T13:00:15+00:00,738,product,BB910,BB9101250
2026-07-15T13:00:15+00:00,739,product,C61,C611250
2026-07-15T13:00:15+00:00,740,product,CR62,CR621370
2026-07-15T13:00:15+00:00,741,product,CR63,CR631370
2026-07-15T13:00:15+00:00,750,product,E210,E2101260
2026-07-15T13:00:15+00:00,751,product,EBL300,EBL3001370
2026-07-15T13:00:15+00:00,754,product,RP35,RP351350
2026-07-15T13:00:15+00:00,755,product,RP36,RP361200
2026-07-15T13:00:15+00:00,756,product,13100S,13100S1250
2026-07-15T13:00:15+00:00,757,product,13100SA,13100SA1250
2026-07-15T13:00:15+00:00,761,product,WB975,WB9751370
2026-07-15T13:00:15+00:00,762,product,WB995,WB9951370
2026-07-15T13:00:15+00:00,786,product,BOSSLAMUVGLOSS,BOSSLAMUVGLOSS1370
2026-07-15T13:00:15+00:00,789,product,3006,3006SHEET
2026-07-15T13:00:15+00:00,790,product,3008,3008SHEET
2026-07-15T13:00:15+00:00,791,product,3115,3115SHEET
2026-07-15T13:00:15+00:00,792,product,3121,3121SHEET
2026-07-15T13:00:15+00:00,793,product,3127,3127SHEET
2026-07-15T13:00:15+00:00,794,product,3190,3190SHEET
2026-07-15T13:00:15+00:00,842,product,9054,90541250
2026-07-15T13:00:15+00:00,898,product,DIGPA115,DIGPA1151370
2026-07-15T13:00:15+00:00,900,product,865,86525
2026-07-15T13:00:15+00:00,957,product,FJ115,FJ1151370
2026-07-15T13:00:15+00:00,1295,product,COLSELPEARL,COLSELPEARLA4
2026-07-15T13:00:15+00:00,1296,product,COLSELTURBO,COLSELTURBOA4
2026-07-15T13:00:15+00:00,1306,product,PTAAF,PTAAF1220
2026-07-15T13:00:15+00:00,1319,product,COLSELVINYLEFX,COLSELVINYLEFXA4
2026-07-15T13:00:15+00:00,1324,product,COLSELETCH,COLSELETCHA4
2026-07-15T13:00:15+00:00,1328,product,COLSELTRL,COLSELTRLA4
2026-07-15T13:00:15+00:00,1444,product,SS15,SS151524
2026-07-15T13:00:15+00:00,6599,product,ER165,ER1651370
2026-07-15T13:00:15+00:00,6662,product,RW,RW1520
